name,neighbourhood_group,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedrooms,beds,baths,nb_count,host_id_count,price-transform
Rental ,Manhattan,Entire home/apt,30,19,122,0.21,1,173,4,No License,4.84,1.0,1,1.0,52,1,3.186481982394027
Rental ,Brooklyn,Entire home/apt,30,5,817,0.08,1,106,0,No License,3.6,0.0,1,1.0,969,1,2.9213338855893958
Rental ,Brooklyn,Private room,30,1,457,0.07,1,365,0,No License,4.39,1.0,1,1.0,1586,1,3.2089551158235468
Townhou,Brooklyn,Private room,30,40,68,2.39,15,365,20,No License,4.7,1.0,1,2.0,664,15,2.7534287921185427
Rental ,Manhattan,Entire home/apt,30,1,484,0.06,91,357,0,No License,4.39,3.0,3,1.0,629,35,3.1175636345653452
Rental ,Manhattan,Entire home/apt,30,1,429,0.07,9,340,0,No License,4.39,1.0,1,1.0,207,5,3.0771818022943487
Rental ,Brooklyn,Private room,30,4,400,0.13,19,365,0,No License,3.75,1.0,1,1.0,751,15,2.6922125944076853
Rental ,Brooklyn,Entire home/apt,30,31,2301,0.27,1,65,0,No License,4.77,1.0,1,1.0,160,1,3.1398941550187747
Rental ,Brooklyn,Entire home/apt,30,88,805,0.87,2,363,0,No License,4.86,2.0,3,1.0,401,2,3.0315672824653355
Boutiqu,Manhattan,Hotel room,1,591,40,11.31,10,363,2,Exempt,4.57,1.0,1,1.0,136,10,3.1668603967380355
Rental ,Brooklyn,Private room,30,42,166,0.73,1,252,6,No License,5.0,1.0,1,1.0,1586,1,2.7534287921185427
Home in,Brooklyn,Private room,30,103,32,3.15,1,365,22,No License,4.8,1.0,1,1.0,664,1,3.0205287737578597
Rental ,Manhattan,Entire home/apt,30,1,36,0.79,52,343,1,No License,4.39,3.0,3,2.0,786,34,3.188826551580021
Condo i,Brooklyn,Entire home/apt,30,48,96,0.37,1,332,3,No License,4.9,1.0,1,1.0,29,1,3.058306597602826
Boutiqu,Queens,Hotel room,1,19,33,0.36,13,0,1,Exempt,4.47,1.0,2,1.0,253,13,3.1237146602419705
Rental ,Manhattan,Entire home/apt,30,1,1450,0.02,1,0,0,No License,4.39,1.0,1,1.0,1063,1,3.348795444241074
Rental ,Brooklyn,Entire home/apt,30,30,45,2.21,2,86,27,No License,4.8,0.0,1,1.0,751,2,3.0205287737578597
Rental ,Brooklyn,Entire home/apt,30,1,4195,0.01,1,298,0,No License,4.39,1.0,2,1.0,91,1,2.965852458546067
Guest s,Queens,Entire home/apt,30,6,796,0.21,1,359,0,No License,4.33,1.0,1,1.0,138,1,3.103153996494272
Rental ,Manhattan,Entire home/apt,90,1,2692,0.01,1,89,0,No License,4.39,3.0,3,1.5,629,1,3.281972562589499
Rental ,Brooklyn,Private room,90,1,856,0.03,589,279,0,No License,4.39,1.0,1,1.0,751,54,2.5208547922052063
Condo i,Manhattan,Entire home/apt,30,7,35,0.24,1,45,2,No License,4.71,3.0,3,1.0,89,1,2.9766298911999467
Rental ,Brooklyn,Entire home/apt,1,7,20,3.89,4,147,7,Exempt,5.0,1.0,2,1.0,664,4,3.0462975359547335
Rental ,Manhattan,Entire home/apt,30,3,122,0.29,47,335,3,No License,5.0,0.0,1,1.0,786,16,2.8488576348688746
Rental ,Manhattan,Entire home/apt,30,31,95,0.87,6,270,2,No License,4.71,1.0,1,1.0,413,5,2.8836824505315013
Rental ,Brooklyn,Entire home/apt,30,2,187,0.26,9,189,2,No License,4.39,1.0,1,1.0,751,8,2.8908975527357526
Rental ,Brooklyn,Entire home/apt,30,5,48,0.38,1,362,4,No License,4.8,1.0,1,1.0,166,1,2.887312033330232
Townhou,Brooklyn,Entire home/apt,2,37,7,0.4,1,4,6,OSE,4.84,2.0,3,1.0,178,1,3.2780329920240567
Rental ,Brooklyn,Private room,5,5,208,0.38,3,259,4,OSE,4.8,1.0,1,1.0,270,2,2.7180965611053196
Townhou,Brooklyn,Entire home/apt,30,92,69,3.34,1,365,32,No License,4.98,1.0,1,1.0,57,1,3.1191154596054207
Home in,Brooklyn,Entire home/apt,30,22,193,0.99,1,351,4,No License,4.77,1.0,2,1.0,401,1,2.9766298911999467
Rental ,Manhattan,Private room,30,21,127,0.27,2,58,1,No License,4.67,1.0,1,1.0,1063,2,2.8186899895107715
Rental ,Brooklyn,Private room,30,9,110,0.79,19,62,9,No License,4.89,1.0,1,2.0,1586,17,2.7534287921185427
Guest s,Brooklyn,Private room,30,20,56,1.84,1,174,20,No License,4.8,1.0,1,1.0,664,1,2.8488576348688746
Rental ,Manhattan,Entire home/apt,30,4,19,0.21,44,365,2,No License,3.75,0.0,1,1.0,786,32,2.939982748996748
Rental ,Manhattan,Entire home/apt,30,2,19,0.38,1,114,2,No License,4.39,1.0,1,1.0,867,1,3.141314479047495
Home in,Queens,Entire home/apt,30,53,115,0.5,1,262,5,No License,4.42,4.0,4,2.5,26,1,3.1080482245464873
Condo i,Brooklyn,Entire home/apt,31,16,552,0.23,1,93,0,No License,4.94,2.0,2,2.0,969,1,3.3172758366565707
Rental ,Brooklyn,Entire home/apt,30,24,1154,0.35,3,89,0,No License,4.75,1.0,2,1.0,35,2,3.148297041946351
Rental ,Manhattan,Private room,30,224,33,3.18,1,157,67,No License,4.92,1.0,1,1.0,375,1,2.804793885493015
Rental ,Brooklyn,Entire home/apt,30,7,20,0.59,1,35,7,No License,4.86,1.0,1,1.0,160,1,3.0042797123413307
Rental ,Brooklyn,Entire home/apt,30,6,173,0.56,1,89,6,No License,4.67,1.0,1,1.0,1586,1,2.9308095126677594
Rental ,Queens,Entire home/apt,30,47,1300,0.8,1,96,0,No License,4.96,2.0,4,1.0,136,1,2.965852458546067
Townhou,Brooklyn,Private room,4,17,14,0.62,2,41,12,OSE,4.94,1.0,1,1.0,210,2,2.9920531496671643
Rental ,Queens,Entire home/apt,30,62,42,5.42,1,352,62,No License,4.61,1.0,2,1.0,361,1,2.8908975527357526
Rental ,Manhattan,Entire home/apt,2,7,3,4.29,7,232,7,Exempt,4.86,2.0,2,2.0,786,1,3.219442212255124
Home in,Brooklyn,Shared room,3,82,47,3.7,1,164,35,OSE,4.76,3.0,3,1.5,664,1,3.1427267571201267
Home in,Brooklyn,Private room,2,41,18,0.52,1,200,35,OSE,4.9,1.0,1,1.0,51,1,2.954645330109129
Rental ,Brooklyn,Entire home/apt,30,8,60,0.61,1,265,5,No License,4.88,1.0,1,1.0,969,1,3.239106667783521
Rental ,Queens,Private room,30,41,54,1.39,7,86,20,No License,4.76,1.0,2,1.0,184,7,2.54229785857242
Rental ,Manhattan,Entire home/apt,3,7,19,1.07,5,305,7,Exempt,4.29,2.0,3,1.0,413,4,3.1793084739604383
Home in,Queens,Private room,3,19,81,2.09,1,266,19,OSE,4.74,2.0,2,1.0,136,1,3.1112597103321877
Condo i,Brooklyn,Private room,30,31,1853,0.31,1,365,0,No License,4.68,1.0,1,1.0,664,1,2.724259801377724
Rental ,Brooklyn,Entire home/apt,30,2,454,0.05,4,35,0,No License,4.39,1.0,1,1.0,969,4,2.9792605776210648
Rental ,Brooklyn,Entire home/apt,30,348,34,2.54,1,246,45,No License,4.71,2.0,3,1.0,70,1,3.0861319469347137
Rental ,Brooklyn,Private room,90,1,990,0.03,589,0,0,No License,4.39,4.0,1,2.0,270,54,2.4609699101022455
Rental ,Brooklyn,Entire home/apt,30,15,157,0.34,1,159,3,No License,4.87,2.0,2,1.0,969,1,3.0679137375811734
Rental ,Brooklyn,Private room,30,1,52,0.56,12,90,1,No License,4.39,1.0,1,2.0,1586,12,2.50963610418169
Rental ,Manhattan,Entire home/apt,4,29,23,0.55,10,358,15,Exempt,4.76,1.0,1,1.0,1063,10,2.9818666630176964
Rental ,Brooklyn,Private room,30,22,59,1.12,6,365,12,No License,4.86,1.0,1,1.0,1586,6,2.8569536918168357
Rental ,Brooklyn,Private room,35,5,36,0.08,9,332,1,No License,4.6,1.0,1,1.0,751,9,2.50963610418169
Rental ,Brooklyn,Entire home/apt,30,9,72,0.73,2,365,8,No License,4.67,1.0,3,1.0,401,2,2.8094956587003583
Rental ,Manhattan,Entire home/apt,30,6,117,0.4,3,90,3,No License,4.0,0.0,2,1.0,1063,2,2.9920531496671643
Rental ,Manhattan,Entire home/apt,30,37,125,1.19,3,180,17,No License,4.95,2.0,3,1.0,1063,3,3.247440082668173
Rental ,Brooklyn,Private room,30,5,1535,0.09,1,88,0,No License,5.0,1.0,1,1.0,751,1,2.887312033330232
Rental ,Brooklyn,Entire home/apt,30,26,131,0.2,2,36,1,No License,4.5,2.0,2,1.0,160,2,3.040083514596308
Rental ,Brooklyn,Entire home/apt,30,32,164,2.09,1,41,17,No License,5.0,1.0,1,1.0,37,1,3.3244757851851627
Rental ,Manhattan,Entire home/apt,30,2,589,0.07,164,336,0,No License,4.39,1.0,1,1.0,786,60,3.056342473792042
Rental ,Brooklyn,Private room,30,4,2329,0.04,1,140,0,No License,5.0,1.0,1,1.0,751,1,2.54229785857242
Rental ,Manhattan,Entire home/apt,30,31,1,0.35,133,152,4,No License,4.45,1.0,1,1.0,786,113,2.8000197739092973
Loft in,Brooklyn,Entire home/apt,30,7,96,0.13,1,31,4,No License,5.0,1.0,1,2.0,17,1,3.21320600173131
Rental ,Brooklyn,Private room,30,4,147,0.3,23,365,2,No License,4.75,1.0,1,2.0,751,17,2.4861066034802874
Rental ,Brooklyn,Private room,30,14,369,0.82,2,90,0,No License,4.79,1.0,1,1.0,751,2,2.8000197739092973
Rental ,Brooklyn,Private room,30,4,105,0.23,4,89,2,No License,4.75,2.0,2,1.0,969,4,2.6922125944076853
Townhou,Brooklyn,Private room,3,12,136,0.66,2,363,4,OSE,5.0,1.0,1,1.5,751,2,2.860921523114508
Rental ,Brooklyn,Private room,30,70,62,1.43,1,330,26,No License,4.83,3.0,4,2.0,751,1,3.1681341929362596
Rental ,Brooklyn,Entire home/apt,30,1,1874,0.02,1,365,0,No License,4.39,1.0,2,1.0,14,1,3.237213284429097
Rental ,Brooklyn,Entire home/apt,30,28,140,1.52,2,365,15,No License,4.46,0.0,2,1.0,19,2,2.8836824505315013
Rental ,Manhattan,Entire home/apt,30,7,43,0.32,35,62,3,No License,5.0,1.0,1,1.0,629,35,3.0066610607953574
Rental ,Brooklyn,Entire home/apt,30,15,34,0.92,1,223,11,No License,4.87,1.0,1,1.0,173,1,3.0771818022943487
Townhou,Queens,Private room,30,7,53,0.21,236,55,1,No License,4.0,1.0,1,1.0,170,62,2.4980604451843584
Condo i,Manhattan,Private room,30,28,125,0.95,1,365,17,No License,3.86,1.0,1,1.0,867,1,3.027205857775385
Rental ,Queens,Entire home/apt,30,28,398,0.55,1,177,0,No License,4.93,1.0,3,1.0,253,1,2.9213338855893958
Loft in,Manhattan,Entire home/apt,30,24,221,0.8,1,179,1,No License,4.63,3.0,3,2.0,366,1,3.457627855801967
Rental ,Manhattan,Entire home/apt,30,7,236,0.16,133,338,2,No License,5.0,2.0,2,1.0,191,113,2.8836824505315013
Rental ,Manhattan,Entire home/apt,30,2,1997,0.03,1,0,0,No License,4.39,0.0,1,1.0,191,1,2.8488576348688746
Townhou,Queens,Private room,30,10,309,0.19,93,318,2,No License,4.9,1.0,1,1.0,170,81,2.3211299492937543
Rental ,Manhattan,Entire home/apt,1,15,369,0.82,44,0,0,Exempt,4.67,1.0,1,1.0,942,43,3.0660201479493367
Rental ,Manhattan,Entire home/apt,4,3,10,1.27,1,331,3,Exempt,5.0,3.0,4,2.0,942,1,3.2941315166548972
Rental ,Manhattan,Entire home/apt,30,35,862,0.41,1,0,0,No License,4.91,1.0,1,1.0,413,1,3.027205857775385
Condo i,Manhattan,Private room,360,7,2051,0.09,1,365,0,No License,4.71,1.0,1,1.0,629,1,2.9920531496671643
Rental ,Manhattan,Entire home/apt,30,9,32,0.33,133,309,5,No License,4.89,1.0,1,1.0,191,113,2.91810497216488
Home in,Brooklyn,Private room,30,1,1986,0.02,1,0,0,No License,4.39,1.0,1,1.0,54,1,3.1191154596054207
Rental ,Manhattan,Private room,30,53,754,0.77,1,0,0,No License,4.85,1.0,1,1.0,204,1,3.17440535085472
Home in,Brooklyn,Entire home/apt,30,18,145,0.23,1,32,1,No License,5.0,4.0,4,2.0,210,1,3.2615473330677593
Townhou,Brooklyn,Private room,30,183,37,4.98,15,270,45,No License,4.83,1.0,1,2.0,664,15,2.7801576351167334
Rental ,Brooklyn,Entire home/apt,30,5,35,0.77,1,0,5,No License,5.0,1.0,1,1.0,969,1,3.0771818022943487
Rental ,Manhattan,Private room,30,16,374,0.68,21,179,0,No License,4.44,1.0,1,2.0,629,7,2.9920531496671643
Home in,Brooklyn,Entire home/apt,30,85,34,5.78,1,365,65,No License,4.84,3.0,3,1.0,135,1,3.027205857775385
Rental ,Manhattan,Private room,1,7,15,4.04,2,282,7,Exempt,3.86,1.0,1,1.0,867,2,2.91810497216488
Rental ,Manhattan,Entire home/apt,30,14,237,0.15,12,364,1,No License,4.07,2.0,3,1.0,207,12,2.9517727088869
Loft in,Brooklyn,Private room,30,14,1494,0.19,1,0,0,No License,4.86,1.0,1,1.0,301,1,2.965852458546067
Rental ,Manhattan,Shared room,30,1,350,0.09,1,0,1,No License,4.39,1.0,1,1.0,302,1,1.998622667145755
Townhou,Brooklyn,Private room,30,11,81,1.41,3,363,11,No License,4.64,1.0,1,1.0,95,3,2.844726755639499
Rental ,Bronx,Entire home/apt,30,12,367,0.89,1,0,0,No License,4.5,1.0,1,1.0,35,1,2.827617620540271
Rental ,Manhattan,Entire home/apt,30,2,2196,0.03,1,0,0,No License,4.39,1.0,1,1.0,942,1,3.239106667783521
Rental ,Brooklyn,Private room,30,11,89,0.7,1,46,5,No License,4.91,1.0,1,1.0,664,1,2.8488576348688746
Rental ,Manhattan,Entire home/apt,30,8,478,0.15,2,159,0,No License,5.0,1.0,1,1.0,302,2,2.8725192070793772
Rental ,Queens,Private room,30,2,370,0.14,1,3,0,No License,4.39,1.0,2,1.0,46,1,2.9048178166875385
Rental ,Manhattan,Entire home/apt,30,4,1464,0.06,1,0,0,No License,4.75,0.0,1,1.0,629,1,3.0042797123413307
Condo i,Manhattan,Entire home/apt,30,8,1418,0.13,1,0,0,No License,5.0,2.0,2,2.0,366,1,3.314597328567011
Rental ,Manhattan,Entire home/apt,30,2,553,0.03,4,364,0,No License,4.39,1.0,1,1.0,942,2,3.2598308353983034
Rental ,Brooklyn,Entire home/apt,30,68,1439,1.1,1,0,0,No License,4.74,1.0,1,1.0,401,1,2.887312033330232
Rental ,Brooklyn,Private room,30,2,2192,0.03,1,0,0,No License,4.39,2.0,1,1.0,751,1,2.6170600014230736
Rental ,Brooklyn,Entire home/apt,30,11,122,0.66,1,26,5,No License,4.91,1.0,2,1.0,37,1,3.1191154596054207
Rental ,Brooklyn,Private room,30,3,218,0.23,3,299,2,No License,5.0,1.0,1,1.0,664,1,2.64915357570703
Rental ,Queens,Entire home/apt,30,24,1418,0.47,1,88,0,No License,4.92,1.0,1,1.0,138,1,2.7801576351167334
Rental ,Manhattan,Entire home/apt,30,25,58,1.63,1,74,17,No License,4.96,1.0,1,1.0,375,1,3.1112597103321877
Townhou,Queens,Private room,30,9,150,0.17,93,298,3,No License,4.56,1.0,1,1.5,136,81,2.5317360380969305
Home in,Queens,Private room,30,18,1178,0.28,2,0,0,No License,4.83,1.0,1,1.0,19,2,2.6170600014230736
Rental ,Brooklyn,Private room,30,11,1407,0.18,1,0,0,No License,5.0,1.0,1,1.0,969,1,2.8488576348688746
Rental ,Brooklyn,Entire home/apt,30,24,158,1.12,3,305,7,No License,4.79,2.0,2,1.0,95,3,3.0483371225710463
Rental ,Bronx,Private room,30,35,431,0.67,1,362,0,No License,4.83,1.0,1,1.0,27,1,2.724259801377724
Rental ,Queens,Private room,30,8,1668,0.07,18,364,0,No License,4.38,1.0,1,1.0,69,15,2.5208547922052063
Townhou,Brooklyn,Private room,30,23,82,1.49,3,365,11,OSE,4.87,1.0,1,1.5,95,3,3.428008292511162
Rental ,Brooklyn,Private room,30,10,1655,0.15,1,0,0,No License,4.9,1.0,1,1.0,751,1,2.6567249660442998
Rental ,Manhattan,Private room,30,21,1141,0.4,6,365,0,No License,4.71,2.0,2,1.0,629,6,3.0042797123413307
Home in,Queens,Private room,30,1,68,0.43,8,180,1,No License,4.39,1.0,1,1.0,361,5,2.8836824505315013
Rental ,Queens,Private room,30,19,796,0.33,1,0,0,No License,4.84,1.0,1,1.0,361,1,2.747802745310898
Rental ,Manhattan,Private room,30,9,1675,0.16,1,0,0,No License,4.56,1.0,1,1.0,413,1,3.0358591712881076
Rental ,Brooklyn,Private room,30,28,124,0.98,2,67,12,No License,4.96,1.0,1,1.5,1586,1,2.844726755639499
Rental ,Manhattan,Entire home/apt,30,24,157,0.39,2,0,1,No License,4.92,1.0,1,1.0,1063,1,2.7589575183515067
Rental ,Bronx,Private room,30,2,138,0.12,2,180,1,No License,4.39,1.0,1,1.0,56,2,3.027205857775385
Rental ,Manhattan,Private room,30,1,1832,0.02,1,0,0,No License,4.39,1.0,1,1.0,867,1,3.0462975359547335
Rental ,Manhattan,Private room,30,1,1767,0.02,2,0,0,No License,4.39,1.0,1,2.0,366,1,2.7951712739484815
Home in,Bronx,Private room,30,21,159,0.36,3,365,5,No License,4.9,1.0,1,2.0,28,3,2.678467065846623
Rental ,Brooklyn,Private room,2,479,39,3.37,2,358,22,OSE,4.52,1.0,1,1.0,178,2,2.827617620540271
Rental ,Brooklyn,Private room,3,77,18,2.79,1,353,29,OSE,4.49,2.0,3,1.0,401,1,2.939982748996748
Townhou,Brooklyn,Private room,2,54,25,3.27,1,329,44,OSE,4.94,1.0,2,1.0,1586,1,3.1112597103321877
Rental ,Brooklyn,Entire home/apt,30,22,1394,0.4,1,0,0,No License,4.55,2.0,2,1.0,751,1,3.1191154596054207
Townhou,Brooklyn,Private room,30,23,90,2.12,1,365,23,No License,5.0,1.0,1,1.0,1586,1,2.936957517084059
Rental ,Manhattan,Private room,30,23,1486,0.4,1,0,0,No License,4.78,1.0,1,1.0,302,1,2.804793885493015
Rental ,Manhattan,Entire home/apt,30,1,671,0.04,44,303,0,No License,4.39,2.0,2,1.0,867,37,3.0660201479493367
Rental ,Manhattan,Private room,200,19,1510,0.33,1,90,0,No License,4.47,1.0,1,1.0,84,1,3.0861319469347137
Rental ,Bronx,Private room,30,1,1464,0.02,1,0,0,No License,4.39,0.0,1,1.0,66,1,2.7801576351167334
Home in,Queens,Private room,30,2,367,0.15,2,0,0,No License,4.39,5.0,2,2.0,241,2,2.6922125944076853
Rental ,Manhattan,Private room,30,162,129,2.75,4,0,11,No License,4.23,1.0,1,1.0,302,4,2.705409573831367
Rental ,Queens,Private room,30,4,846,0.07,3,178,0,No License,5.0,1.0,2,1.0,324,1,2.724259801377724
Rental ,Brooklyn,Entire home/apt,30,2,165,0.32,1,0,2,No License,4.39,1.0,1,1.0,969,1,3.027205857775385
Townhou,Brooklyn,Private room,30,37,35,0.63,9,24,3,No License,4.89,1.0,1,2.0,246,9,2.5208547922052063
Rental ,Manhattan,Entire home/apt,30,4,1525,0.05,3,0,0,No License,4.75,1.0,1,1.0,942,3,3.103153996494272
Rental ,Manhattan,Entire home/apt,30,10,1391,0.19,1,0,0,No License,4.4,2.0,5,1.0,629,1,3.2528327058342335
Rental ,Brooklyn,Entire home/apt,30,9,16,0.35,1,255,4,No License,5.0,0.0,2,1.0,160,1,3.1112597103321877
Boutiqu,Manhattan,Private room,1,2,772,0.07,14,252,0,Exempt,4.39,1.0,1,1.0,67,10,3.2184142406007306
Condo i,Queens,Entire home/apt,30,12,1214,0.25,1,0,0,No License,4.58,1.0,2,1.0,145,1,2.887312033330232
Rental ,Brooklyn,Entire home/apt,30,1,1002,0.03,1,0,0,No License,4.39,0.0,1,1.0,969,1,3.239106667783521
Rental ,Brooklyn,Private room,30,4,1559,0.05,1,0,0,No License,5.0,1.0,1,1.0,751,1,2.908196882308139
Condo i,Manhattan,Entire home/apt,30,15,126,0.36,3,300,4,No License,5.0,2.0,2,2.0,328,3,3.2780329920240567
Rental ,Brooklyn,Private room,30,165,96,1.77,2,92,37,No License,4.88,1.0,1,1.5,751,2,2.678467065846623
Rental ,Manhattan,Entire home/apt,30,19,176,2.13,1,0,19,No License,4.89,1.0,3,1.0,1063,1,2.9517727088869
Home in,Bronx,Private room,30,7,1903,0.1,2,365,0,No License,4.57,2.0,1,1.0,6,1,2.887312033330232
Hotel i,Manhattan,Private room,1,4,464,0.08,7,351,0,Exempt,4.0,1.0,1,1.0,140,7,3.335151125876079
Rental ,Brooklyn,Shared room,30,5,129,0.53,3,0,5,No License,5.0,2.0,2,1.0,664,2,3.1080482245464873
Loft in,Brooklyn,Entire home/apt,30,2,1161,0.03,1,0,0,No License,4.39,1.0,1,1.0,751,1,3.1550884140921847
Home in,Brooklyn,Entire home/apt,30,23,69,2.47,2,180,23,No License,4.91,3.0,7,2.0,969,2,3.473373472223841
Rental ,Brooklyn,Entire home/apt,30,11,1834,0.15,1,0,0,No License,4.45,1.0,1,1.0,664,1,2.7534287921185427
Rental ,Brooklyn,Private room,30,12,391,0.23,2,11,0,No License,5.0,1.0,1,1.0,54,2,2.6922125944076853
Rental ,Queens,Private room,30,15,123,2.0,3,365,15,No License,4.8,1.0,1,1.0,170,3,2.9048178166875385
Rental ,Brooklyn,Entire home/apt,30,41,129,0.76,1,0,7,No License,4.93,2.0,3,1.0,301,1,3.1112597103321877
Rental ,Brooklyn,Entire home/apt,30,1,1469,0.02,1,179,0,No License,4.39,1.0,2,1.0,173,1,3.0679137375811734
Rental ,Brooklyn,Entire home/apt,30,67,112,0.88,1,308,1,No License,4.18,2.0,2,1.0,173,1,2.8094956587003583
Rental ,Brooklyn,Private room,1,90,25,3.9,4,173,35,OSE,4.79,1.0,1,1.0,1586,4,2.8319857590280426
Rental ,Manhattan,Entire home/apt,30,8,1609,0.14,1,0,0,No License,4.88,1.0,2,1.0,867,1,3.1523941970424714
Boutiqu,Queens,Hotel room,1,16,99,0.3,13,0,1,Exempt,4.63,1.0,2,1.0,253,13,3.0843664004975637
Hotel i,Manhattan,Hotel room,1,1,9,1.0,201,361,1,Exempt,4.39,3.0,6,3.0,328,12,3.333305361024945
Rental ,Manhattan,Private room,30,20,1536,0.29,1,0,0,No License,4.55,1.0,1,1.0,1063,1,2.7801576351167334
Rental ,Queens,Private room,30,1,1208,0.02,2,0,0,No License,4.39,0.0,1,1.0,9,1,2.572227276182801
Rental ,Manhattan,Entire home/apt,30,4,731,0.1,1,0,0,No License,4.75,1.0,1,1.0,629,1,2.965852458546067
Rental ,Brooklyn,Entire home/apt,30,6,858,0.16,1,0,0,No License,5.0,1.0,1,1.0,160,1,3.0483371225710463
Boutiqu,Manhattan,Private room,1,3,1195,0.07,14,279,0,Exempt,5.0,1.0,3,1.0,67,10,3.3308193766660876
Boutiqu,Manhattan,Private room,1,116,124,2.71,14,299,2,Exempt,4.72,1.0,1,1.0,67,10,3.281972562589499
Rental ,Manhattan,Private room,30,22,127,0.68,1,25,8,No License,4.95,1.0,1,1.0,1063,1,2.6922125944076853
Rental ,Manhattan,Entire home/apt,30,28,1410,0.5,1,0,0,No License,4.82,2.0,3,1.0,158,1,3.186481982394027
Rental ,Brooklyn,Entire home/apt,30,24,69,1.7,1,38,21,No License,4.88,1.0,1,1.0,173,1,3.027205857775385
Hotel i,Manhattan,Private room,1,1,33,0.88,68,119,1,Exempt,4.39,1.0,2,1.0,942,3,3.503765441005864
Rental ,Manhattan,Entire home/apt,30,1,1965,0.02,2,0,0,No License,4.39,4.0,9,3.0,629,2,3.5380401853203587
Rental ,Queens,Private room,30,2,1561,0.04,1,0,0,No License,4.39,1.0,1,1.0,361,1,2.9517727088869
Rental ,Brooklyn,Private room,30,1,1544,0.02,2,0,0,No License,4.39,1.0,1,1.0,401,1,2.804793885493015
Home in,Brooklyn,Private room,30,14,119,1.14,1,364,13,No License,4.71,2.0,3,1.0,969,1,3.2284967606068036
Rental ,Brooklyn,Private room,30,1,919,0.03,589,365,0,No License,4.39,1.0,1,2.0,751,54,2.4861066034802874
Rental ,Brooklyn,Entire home/apt,30,2,1463,0.04,3,0,0,No License,4.39,2.0,3,1.0,190,1,3.0771818022943487
Home in,Brooklyn,Entire home/apt,30,32,130,2.6,3,355,31,No License,4.63,4.0,6,1.0,664,3,2.994542261441811
Townhou,Queens,Private room,30,133,73,5.99,2,90,61,No License,4.94,2.0,2,1.0,45,2,2.9792605776210648
Rental ,Brooklyn,Entire home/apt,30,7,1644,0.1,1,0,0,No License,5.0,1.0,1,1.0,83,1,2.954645330109129
Rental ,Brooklyn,Entire home/apt,30,292,42,4.13,2,21,44,No License,4.85,3.0,4,1.0,751,1,3.0660201479493367
Home in,Queens,Entire home/apt,30,21,1389,0.4,1,0,0,No License,4.86,3.0,5,2.0,170,1,3.1853010902004706
Rental ,Queens,Private room,30,13,139,0.45,2,0,3,No License,4.31,1.0,1,1.0,361,2,2.724259801377724
Rental ,Manhattan,Entire home/apt,30,7,1535,0.13,1,0,0,No License,4.29,2.0,2,1.0,204,1,3.339996719057592
Rental ,Brooklyn,Entire home/apt,30,8,1350,0.16,1,0,0,No License,4.88,2.0,4,1.0,751,1,3.1603901346620162
Rental ,Brooklyn,Entire home/apt,30,27,1419,0.51,1,0,0,No License,4.67,1.0,2,1.0,401,1,3.027205857775385
Rental ,Brooklyn,Private room,30,42,16,1.7,19,246,29,No License,4.79,1.0,1,2.0,969,17,3.1441310717505777
Rental ,Brooklyn,Private room,30,6,1515,0.07,4,365,0,No License,4.5,1.0,2,1.5,1586,4,2.5525569080552093
Rental ,Manhattan,Private room,30,2,1516,0.04,2,0,0,No License,4.39,0.0,1,1.0,89,1,2.887312033330232
Rental ,Queens,Private room,30,3,1521,0.06,1,0,0,No License,3.0,1.0,2,1.0,145,1,2.6922125944076853
Rental ,Queens,Private room,30,5,1418,0.1,1,0,0,No License,4.8,0.0,1,1.0,253,1,2.633483784427602
Townhou,Brooklyn,Private room,30,1,1242,0.02,3,0,0,No License,4.39,2.0,2,1.0,969,3,2.965852458546067
Rental ,Manhattan,Private room,30,3,1408,0.06,1,0,0,No License,4.33,1.0,1,1.0,786,1,2.633483784427602
Rental ,Brooklyn,Entire home/apt,30,4,1565,0.07,1,0,0,No License,5.0,1.0,1,2.0,664,1,3.0861319469347137
Rental ,Manhattan,Private room,30,1,1354,0.02,3,0,0,No License,4.39,1.0,2,1.0,867,2,2.60854424575946
Home in,Queens,Private room,30,1,1603,0.02,1,0,0,No License,4.39,2.0,2,1.0,85,1,2.804793885493015
Rental ,Brooklyn,Entire home/apt,30,106,1648,0.89,1,362,0,No License,4.84,1.0,2,1.0,166,1,3.103153996494272
Rental ,Brooklyn,Entire home/apt,30,35,218,0.61,1,19,3,No License,4.94,1.0,1,1.0,166,1,2.887312033330232
Rental ,Manhattan,Entire home/apt,30,1,1830,0.02,1,0,0,No License,4.39,1.0,2,1.0,328,1,2.8908975527357526
Rental ,Manhattan,Shared room,30,2,1466,0.04,8,0,0,No License,4.39,2.0,8,2.0,867,6,2.827617620540271
Rental ,Manhattan,Shared room,30,11,1412,0.22,8,0,0,No License,4.55,1.0,4,2.5,867,6,2.827617620540271
Rental ,Manhattan,Shared room,30,3,1418,0.06,8,0,0,No License,4.0,1.0,4,2.0,867,6,2.827617620540271
Loft in,Brooklyn,Private room,30,6,1419,0.12,1,0,0,No License,4.83,1.0,1,1.0,751,1,3.457627855801967
