name,neighbourhood_group,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedrooms,beds,baths,nb_count,host_id_count
Rental ,Brooklyn,Entire home/apt,30,5,1646,0.06,1,88,0,No License,5.0,1.0,1,1.0,54,1
Home in,Queens,Private room,1,29,7,4.97,1,0,29,OSE,4.83,1.0,2,1.0,69,1
Home in,Manhattan,Private room,1,2,102,0.38,1,364,2,OSE,4.39,5.0,4,5.5,629,1
Rental ,Queens,Private room,30,1,180,0.16,3,118,1,No License,4.39,1.0,1,1.0,184,3
Home in,Brooklyn,Entire home/apt,30,125,40,2.2,1,361,35,No License,4.94,4.0,5,2.0,270,1
Rental ,Brooklyn,Entire home/apt,30,30,137,2.99,2,102,30,No License,4.93,3.0,4,2.0,751,2
Rental ,Brooklyn,Private room,30,1,140,0.21,2,364,1,No License,4.39,2.0,2,1.0,270,2
Rental ,Manhattan,Entire home/apt,30,5,168,0.14,164,314,1,No License,4.8,1.0,1,1.0,366,60
Loft in,Brooklyn,Entire home/apt,30,85,131,1.62,2,179,12,No License,4.96,1.0,1,1.0,969,1
Bungalo,Queens,Entire home/apt,30,2,842,0.07,1,364,0,No License,4.39,2.0,2,1.0,39,1
Service,Manhattan,Entire home/apt,30,4,127,0.24,34,80,2,No License,4.75,0.0,1,1.0,204,14
Rental ,Brooklyn,Entire home/apt,30,95,114,0.71,1,88,7,No License,4.77,1.0,2,1.0,969,1
Rental ,Queens,Private room,1,4,4,3.16,8,52,4,Exempt,4.25,1.0,1,1.0,163,7
Rental ,Queens,Private room,30,104,102,6.47,3,365,79,No License,4.83,1.0,1,1.0,184,3
Rental ,Brooklyn,Entire home/apt,30,61,36,0.83,1,179,12,No License,4.92,0.0,1,1.0,74,1
Rental ,Queens,Entire home/apt,30,362,120,3.49,1,364,22,No License,4.9,1.0,3,1.0,170,1
Rental ,Manhattan,Private room,30,40,81,3.75,2,365,40,No License,4.38,1.0,3,1.0,867,2
Home in,Queens,Private room,30,25,40,2.02,1,0,24,No License,5.0,1.0,1,1.0,69,1
Home in,Queens,Private room,30,16,124,2.05,5,179,16,No License,4.81,1.0,1,1.0,324,5
Loft in,Brooklyn,Private room,2,368,8,4.23,1,31,69,OSE,4.95,1.0,1,1.0,17,1
Rental ,Manhattan,Entire home/apt,30,9,36,0.54,6,279,5,No License,5.0,1.0,1,1.0,629,6
Rental ,Brooklyn,Entire home/apt,30,155,53,2.5,1,3,28,No License,4.81,3.0,3,2.0,246,1
Rental ,Queens,Private room,30,64,64,3.74,4,365,42,No License,4.77,1.0,1,1.0,145,4
Rental ,Queens,Private room,30,24,138,1.75,1,294,18,No License,4.83,1.0,2,1.0,163,1
Hotel i,Manhattan,Private room,1,1,327,0.09,201,360,1,Exempt,4.39,1.0,1,1.0,942,12
Townhou,Brooklyn,Private room,2,209,10,2.61,2,13,48,OSE,4.87,1.0,1,1.0,41,2
Rental ,Brooklyn,Private room,30,46,33,3.3,2,365,39,No License,4.52,1.0,1,1.0,664,2
Home in,Queens,Private room,30,17,67,0.3,4,152,3,No License,4.35,1.0,1,1.0,91,4
Home in,Queens,Private room,30,12,67,1.05,2,364,12,No License,4.25,1.0,1,1.0,184,2
Loft in,Manhattan,Entire home/apt,1,21,137,1.25,17,7,4,Exempt,4.43,1.0,2,1.0,71,10
Rental ,Bronx,Entire home/apt,30,7,74,1.51,1,0,7,No License,4.25,1.0,2,1.0,56,1
Condo i,Brooklyn,Private room,30,27,159,0.24,1,4,2,No License,4.93,2.0,3,1.0,301,1
Home in,Brooklyn,Private room,30,195,104,2.21,2,90,17,No License,4.66,2.0,2,1.0,160,2
Rental ,Bronx,Private room,30,60,79,0.84,2,365,13,No License,4.82,2.0,2,1.0,32,2
Rental ,Queens,Private room,30,26,81,1.75,1,0,18,No License,4.89,2.0,3,1.0,324,1
Home in,Queens,Private room,2,75,101,1.01,3,337,17,OSE,4.45,1.0,1,1.0,170,3
Condo i,Manhattan,Entire home/apt,30,5,279,0.1,19,365,1,No License,4.4,2.0,3,2.0,867,9
Rental ,Queens,Private room,30,10,223,0.17,93,340,3,No License,5.0,1.0,1,1.0,138,81
Rental ,Manhattan,Entire home/apt,30,230,62,1.63,1,137,19,No License,4.27,1.0,2,1.0,413,1
Loft in,Manhattan,Entire home/apt,4,15,19,0.81,2,64,5,Exempt,4.33,1.0,1,1.0,942,2
Loft in,Manhattan,Entire home/apt,30,3,1462,0.06,1,179,0,No License,5.0,3.0,2,2.5,413,1
Rental ,Brooklyn,Private room,30,9,1518,0.16,1,83,0,No License,4.89,1.0,2,1.0,1586,1
Home in,Queens,Entire home/apt,30,24,123,0.84,1,26,6,No License,4.88,1.0,1,1.0,110,1
Townhou,Manhattan,Private room,30,41,81,1.57,3,365,19,No License,4.95,1.0,1,1.0,1063,3
Rental ,Manhattan,Entire home/apt,3,17,4,5.05,1,230,17,OSE,5.0,2.0,2,1.5,867,1
Townhou,Manhattan,Private room,30,1,3028,0.01,6,365,0,No License,4.39,1.0,1,2.0,1063,4
Rental ,Manhattan,Private room,30,1,33,0.86,9,361,1,No License,4.39,1.0,1,2.0,1063,2
Rental ,Manhattan,Entire home/apt,30,25,12,0.28,133,322,5,No License,4.88,1.0,1,1.0,942,113
Rental ,Queens,Entire home/apt,30,1,400,0.07,13,339,0,No License,4.39,0.0,1,1.0,324,10
Rental ,Manhattan,Entire home/apt,30,5,129,0.51,1,310,5,No License,4.4,1.0,1,1.0,1063,1
Rental ,Brooklyn,Private room,30,8,32,0.52,12,213,7,No License,4.63,1.0,1,1.5,95,12
Home in,Queens,Private room,30,5,122,0.24,4,364,1,No License,5.0,2.0,3,1.0,241,4
Rental ,Manhattan,Entire home/apt,30,6,99,0.35,1,194,4,No License,5.0,2.0,2,1.0,1063,1
Rental ,Manhattan,Private room,30,4,120,0.43,33,239,4,No License,4.5,2.0,2,1.0,629,14
Home in,Queens,Private room,30,1,530,0.06,5,364,0,No License,4.39,1.0,1,2.5,39,3
Rental ,Brooklyn,Entire home/apt,30,16,47,2.79,1,179,16,No License,5.0,0.0,1,1.0,1586,1
Home in,Staten Island,Entire home/apt,30,112,70,2.29,4,117,33,No License,4.92,2.0,4,1.0,31,4
Rental ,Brooklyn,Entire home/apt,30,1,117,0.25,3,365,1,No License,4.39,2.0,2,1.0,664,1
Rental ,Brooklyn,Private room,30,11,503,0.11,6,86,0,No License,4.91,1.0,1,1.0,246,3
Rental ,Manhattan,Entire home/apt,2,192,12,4.2,1,0,50,Exempt,4.54,0.0,2,1.0,138,1
Rental ,Brooklyn,Entire home/apt,30,1,37,0.77,5,55,1,No License,4.39,2.0,2,1.0,37,5
Rental ,Manhattan,Entire home/apt,30,1,1405,0.02,1,0,0,No License,4.39,4.0,4,1.0,1063,1
Rental ,Brooklyn,Entire home/apt,30,79,139,2.42,1,106,3,No License,4.95,1.0,1,1.0,1586,1
Rental ,Brooklyn,Private room,30,24,124,0.58,1,363,4,No License,4.63,1.0,1,1.0,14,1
Rental ,Brooklyn,Private room,30,42,75,2.49,1,0,28,No License,4.88,1.0,1,1.0,190,1
Rental ,Manhattan,Private room,30,122,104,1.83,1,139,12,No License,4.09,1.0,1,1.0,1063,1
Rental ,Manhattan,Entire home/apt,1,14,30,1.21,7,192,14,Exempt,4.71,0.0,3,1.0,942,7
Rental ,Manhattan,Private room,30,2,183,0.27,1,90,2,No License,4.39,1.0,1,1.0,1063,1
Rental ,Brooklyn,Entire home/apt,30,93,21,1.67,4,212,16,No License,4.94,1.0,2,1.0,41,4
Rental ,Manhattan,Private room,30,1,443,0.07,7,365,0,No License,4.39,1.0,1,1.0,942,6
Rental ,Manhattan,Entire home/apt,30,15,36,0.46,4,66,3,No License,5.0,1.0,1,1.0,786,2
Rental ,Bronx,Entire home/apt,30,5,16,0.26,6,348,2,No License,5.0,2.0,3,1.0,14,6
Home in,Queens,Private room,30,14,142,0.58,17,310,3,No License,4.86,1.0,1,2.5,26,15
Home in,Brooklyn,Private room,30,163,53,1.24,1,179,11,No License,4.32,1.0,1,1.0,664,1
Rental ,Brooklyn,Entire home/apt,30,3,15,0.49,1,92,3,No License,5.0,0.0,1,1.0,70,1
Rental ,Manhattan,Private room,30,85,1464,0.81,1,362,0,No License,4.82,1.0,2,1.0,786,1
Rental ,Manhattan,Entire home/apt,30,230,10,3.27,1,236,1,No License,4.89,2.0,4,1.0,8,1
Rental ,Manhattan,Entire home/apt,30,17,246,0.34,9,365,3,No License,5.0,1.0,1,1.0,191,5
Loft in,Brooklyn,Private room,30,60,1390,0.99,2,0,0,No License,4.78,1.0,1,1.0,1586,2
Rental ,Manhattan,Entire home/apt,30,42,166,0.33,1,26,3,No License,4.68,1.0,1,1.0,211,1
Rental ,Staten Island,Entire home/apt,30,47,3,2.6,1,183,38,No License,4.68,1.0,1,1.0,20,1
Condo i,Manhattan,Entire home/apt,30,73,33,4.03,2,149,45,No License,4.97,3.0,4,3.5,867,2
Rental ,Manhattan,Entire home/apt,4,23,24,1.22,7,300,15,Exempt,4.65,0.0,2,1.0,1063,7
Rental ,Manhattan,Entire home/apt,30,1,158,0.19,4,349,1,No License,4.39,1.0,1,1.0,867,4
Home in,Bronx,Private room,30,4,125,0.31,3,340,2,No License,5.0,1.0,1,1.0,55,3
Rental ,Brooklyn,Private room,30,1,411,0.07,9,357,0,No License,4.39,1.0,1,1.0,751,4
Townhou,Brooklyn,Shared room,2,433,16,4.46,1,103,63,OSE,4.86,1.0,2,1.0,1586,1
Rental ,Manhattan,Entire home/apt,30,46,81,3.22,1,365,36,No License,4.85,1.0,2,1.0,413,1
Townhou,Brooklyn,Entire home/apt,30,16,55,1.04,1,182,11,No License,4.38,3.0,3,1.0,401,1
Rental ,Manhattan,Entire home/apt,30,10,97,0.45,52,86,2,No License,5.0,1.0,1,1.5,204,34
Rental ,Manhattan,Entire home/apt,1,22,19,1.28,4,0,13,Exempt,4.5,0.0,2,1.0,942,4
Rental ,Queens,Private room,30,100,65,0.95,2,364,18,No License,4.71,1.0,1,1.0,163,2
Condo i,Brooklyn,Entire home/apt,30,68,62,2.86,1,180,23,No License,4.96,2.0,2,2.0,246,1
Rental ,Brooklyn,Entire home/apt,30,5,127,0.33,9,352,2,No License,5.0,1.0,1,1.0,751,8
Rental ,Manhattan,Entire home/apt,30,1,783,0.04,1,0,0,No License,4.39,1.0,1,1.0,786,1
Rental ,Manhattan,Private room,30,11,158,0.47,3,306,7,No License,4.82,1.0,1,1.0,375,3
Rental ,Manhattan,Private room,30,1,661,0.05,10,116,0,No License,4.39,1.0,1,1.0,867,2
Rental ,Bronx,Private room,30,50,130,1.81,1,180,11,No License,4.72,1.0,1,1.0,39,1
Townhou,Manhattan,Private room,2,25,86,0.31,7,331,5,Exempt,4.92,1.0,3,1.5,1063,4
Rental ,Queens,Private room,30,8,115,0.48,1,339,5,No License,4.88,1.0,1,1.0,138,1
Rental ,Manhattan,Entire home/apt,30,15,79,1.12,1,62,14,No License,4.8,1.0,2,1.0,204,1
Home in,Brooklyn,Private room,30,29,55,1.9,1,359,18,No License,4.93,1.0,2,1.0,1586,1
Condo i,Manhattan,Entire home/apt,30,56,26,1.09,1,365,20,No License,4.8,1.0,1,1.0,207,1
Rental ,Manhattan,Entire home/apt,30,1,802,0.04,83,365,0,No License,4.39,1.0,1,1.0,207,69
Rental ,Brooklyn,Entire home/apt,30,5,64,0.94,1,179,5,No License,5.0,1.0,1,1.0,751,1
Rental ,Manhattan,Private room,1,33,19,1.42,55,0,19,Exempt,4.26,1.0,2,0.0,942,52
Loft in,Brooklyn,Entire home/apt,30,40,33,2.39,1,90,27,No License,4.93,0.0,2,1.0,95,1
Condo i,Brooklyn,Entire home/apt,30,49,120,1.6,4,336,7,No License,4.88,1.0,1,1.0,664,4
Rental ,Queens,Entire home/apt,30,13,65,1.36,1,120,13,No License,4.92,2.0,2,1.0,324,1
Rental ,Brooklyn,Entire home/apt,30,8,20,0.38,1,289,2,No License,5.0,1.0,1,1.0,751,1
Place t,Queens,Entire home/apt,30,135,70,1.67,1,179,27,No License,4.92,1.0,1,1.0,241,1
Rental ,Brooklyn,Entire home/apt,30,8,60,0.61,1,265,5,No License,4.88,1.0,1,1.0,969,1
Condo i,Manhattan,Entire home/apt,30,5,61,0.69,1,75,5,No License,4.8,1.0,1,1.0,211,1
Rental ,Manhattan,Private room,30,132,32,7.87,8,0,81,No License,4.92,1.0,1,2.0,867,8
Loft in,Manhattan,Entire home/apt,30,1,609,0.05,33,278,0,No License,4.39,2.0,2,2.0,71,24
Rental ,Manhattan,Private room,30,76,42,2.52,1,117,36,No License,4.97,1.0,1,1.0,413,1
Rental ,Manhattan,Private room,30,83,18,2.92,1,100,38,No License,4.86,1.0,1,1.0,942,1
Rental ,Brooklyn,Entire home/apt,30,86,88,2.62,2,365,4,No License,4.91,1.0,2,1.0,751,2
Loft in,Brooklyn,Private room,30,3,122,0.65,1,47,3,No License,4.67,2.0,3,1.0,751,1
Home in,Queens,Private room,1,15,14,4.95,3,75,15,Exempt,4.67,1.0,1,1.0,361,3
Rental ,Queens,Entire home/apt,30,68,74,5.13,6,0,62,No License,4.49,3.0,5,1.0,361,5
Home in,Brooklyn,Private room,30,134,62,1.51,3,0,2,No License,4.33,1.0,1,1.0,270,3
Rental ,Bronx,Entire home/apt,30,142,116,5.12,1,148,46,No License,4.73,2.0,2,1.0,25,1
Loft in,Manhattan,Entire home/apt,31,118,16,1.82,1,191,5,No License,4.95,2.0,3,2.0,413,1
Rental ,Bronx,Entire home/apt,30,3,31,0.19,2,354,2,No License,5.0,3.0,3,1.0,4,2
Rental ,Queens,Entire home/apt,30,24,578,0.27,3,365,0,No License,4.58,1.0,3,1.0,138,3
Rental ,Manhattan,Entire home/apt,30,105,100,3.35,1,89,43,No License,4.85,2.0,3,1.0,136,1
Rental ,Queens,Entire home/apt,30,7,370,0.16,13,240,0,No License,4.43,4.0,5,1.0,324,10
Guest s,Brooklyn,Entire home/apt,2,44,3,4.1,1,110,44,OSE,4.93,1.0,1,1.0,401,1
Condo i,Queens,Private room,30,8,148,0.53,1,364,2,No License,4.75,1.0,1,1.0,324,1
Rental ,Brooklyn,Entire home/apt,30,2,140,0.11,1,219,1,No License,4.39,1.0,1,1.0,1586,1
Rental ,Brooklyn,Entire home/apt,30,2,704,0.07,1,0,0,No License,4.39,1.0,1,1.0,969,1
Rental ,Brooklyn,Entire home/apt,3,18,32,0.19,3,346,1,Exempt,4.78,0.0,2,1.0,301,3
Rental ,Brooklyn,Entire home/apt,30,147,47,1.89,2,353,26,No License,4.72,2.0,2,1.0,1586,2
Townhou,Manhattan,Entire home/apt,31,158,1389,1.53,2,90,0,No License,4.91,2.0,5,1.0,1063,2
Rental ,Brooklyn,Private room,30,26,93,1.44,1,364,11,No License,4.96,1.0,1,1.0,173,1
Home in,Queens,Entire home/apt,30,16,128,0.46,4,357,4,No License,4.38,1.0,2,1.0,15,3
Rental ,Manhattan,Entire home/apt,30,11,151,0.44,1,89,3,No License,4.36,2.0,2,1.0,39,1
Rental ,Brooklyn,Entire home/apt,30,9,124,0.31,1,179,2,No License,4.89,1.0,1,1.0,969,1
Hotel i,Manhattan,Private room,1,1,12,1.0,201,354,1,Exempt,4.39,1.0,1,1.0,942,12
Home in,Queens,Private room,30,238,2309,2.2,1,5,0,No License,4.66,1.0,1,1.0,66,1
Rental ,Brooklyn,Entire home/apt,30,31,122,1.53,1,280,13,No License,4.61,2.0,2,1.0,1586,1
Home in,Brooklyn,Private room,30,37,40,4.24,2,0,37,No License,4.76,1.0,1,1.0,173,2
Rental ,Staten Island,Entire home/apt,30,22,21,0.74,7,89,9,No License,4.95,2.0,2,1.0,7,7
Rental ,Manhattan,Entire home/apt,31,1,129,0.23,713,278,1,No License,4.39,2.0,2,2.0,942,107
Rental ,Manhattan,Private room,30,123,1391,1.34,1,0,0,No License,4.79,1.0,1,1.0,942,1
Rental ,Queens,Private room,30,100,123,1.64,3,177,19,No License,4.65,1.0,2,1.0,184,3
Home in,Queens,Entire home/apt,30,3,435,0.08,2,364,0,No License,5.0,3.0,5,1.5,131,2
Rental ,Bronx,Entire home/apt,30,43,95,2.99,2,64,35,No License,4.77,2.0,3,1.0,56,1
Rental ,Manhattan,Entire home/apt,30,27,138,1.06,1,203,8,No License,4.85,1.0,2,1.5,867,1
Rental ,Queens,Private room,30,5,1069,0.12,1,0,0,No License,3.8,1.0,1,1.0,170,1
Rental ,Manhattan,Entire home/apt,2,4,15,4.0,5,165,4,Exempt,4.75,3.0,3,1.0,629,5
Rental ,Manhattan,Entire home/apt,30,1,33,0.86,1,199,1,No License,4.39,1.0,1,1.0,629,1
Rental ,Manhattan,Entire home/apt,30,9,21,0.45,2,325,6,No License,5.0,1.0,2,1.0,366,2
Loft in,Brooklyn,Entire home/apt,30,41,1706,0.36,1,365,0,No License,4.66,3.0,3,2.0,969,1
Home in,Queens,Private room,30,127,65,1.89,4,365,15,No License,4.74,1.0,2,1.0,111,4
Home in,Staten Island,Private room,3,35,30,4.17,1,365,35,OSE,4.97,2.0,2,1.0,20,1
Rental ,Brooklyn,Entire home/apt,30,14,236,0.3,1,38,7,No License,5.0,2.0,3,1.0,1586,1
Rental ,Queens,Entire home/apt,30,4,234,0.39,1,335,4,No License,4.5,2.0,4,1.0,85,1
Rental ,Manhattan,Entire home/apt,30,26,142,0.45,1,21,3,No License,4.88,1.0,1,1.0,375,1
Rental ,Manhattan,Entire home/apt,30,22,91,0.85,1,180,2,No License,3.77,2.0,2,1.0,942,1
Rental ,Brooklyn,Private room,30,112,55,1.11,8,319,3,No License,4.54,1.0,1,1.0,1586,7
Rental ,Manhattan,Entire home/apt,30,11,117,0.33,44,155,4,No License,5.0,0.0,1,1.0,942,37
Rental ,Brooklyn,Entire home/apt,30,1,310,0.1,1,228,1,No License,4.39,1.0,1,1.0,1586,1
Rental ,Manhattan,Private room,1,1,62,0.48,1,213,1,Exempt,4.39,1.0,1,1.0,867,1
Hotel i,Queens,Private room,1,3,221,0.14,5,36,2,Exempt,4.33,1.0,1,1.0,253,5
Rental ,Manhattan,Entire home/apt,90,5,97,0.24,27,338,3,No License,4.8,0.0,1,1.0,413,27
Rental ,Manhattan,Entire home/apt,1,17,25,1.28,15,263,15,Exempt,4.88,1.0,3,2.5,204,13
Rental ,Queens,Entire home/apt,30,211,37,2.36,3,268,41,No License,4.93,1.0,1,1.0,361,3
Townhou,Manhattan,Entire home/apt,30,60,123,1.67,1,365,19,No License,4.78,3.0,5,2.5,138,1
Rental ,Bronx,Entire home/apt,30,18,89,0.76,2,365,4,No License,4.39,1.0,3,1.0,6,1
Service,Manhattan,Entire home/apt,30,36,53,2.3,1,0,26,No License,4.62,2.0,2,1.0,867,1
Rental ,Manhattan,Entire home/apt,30,8,224,0.17,16,45,1,No License,4.63,0.0,1,1.0,786,15
Townhou,Brooklyn,Entire home/apt,30,75,373,0.53,1,86,0,No License,4.59,1.0,1,1.0,401,1
Hotel i,Manhattan,Private room,1,2,41,1.22,185,321,2,Exempt,4.39,1.0,2,1.0,140,17
Rental ,Manhattan,Entire home/apt,30,5,36,0.68,2,287,5,No License,4.8,1.0,1,1.0,867,2
Rental ,Brooklyn,Private room,30,63,75,3.39,2,90,29,No License,4.79,1.0,1,1.0,664,2
Rental ,Queens,Entire home/apt,30,50,96,3.58,1,0,45,No License,5.0,1.0,1,2.0,72,1
Rental ,Brooklyn,Entire home/apt,30,16,16,0.93,5,298,7,No License,5.0,1.0,1,1.5,751,3
Rental ,Manhattan,Entire home/apt,30,3,501,0.1,164,358,0,No License,4.33,0.0,1,1.0,786,60
Townhou,Manhattan,Entire home/apt,30,22,123,1.45,1,174,18,No License,4.5,4.0,8,3.5,1063,1
Home in,Queens,Entire home/apt,30,4,20,0.45,4,354,4,No License,5.0,3.0,3,1.0,111,3
Rental ,Manhattan,Entire home/apt,2,183,2,3.43,7,0,43,Exempt,4.46,2.0,3,2.0,867,7
Loft in,Brooklyn,Entire home/apt,1,3,8,3.0,1,333,3,OSE,5.0,1.0,2,1.0,19,1
Rental ,Manhattan,Entire home/apt,30,43,9,4.1,1,53,43,No License,4.93,1.0,1,1.0,413,1
Rental ,Queens,Entire home/apt,30,52,35,3.37,1,334,38,No License,4.88,1.0,2,1.0,46,1
Service,Manhattan,Entire home/apt,30,1,187,0.16,256,313,1,No License,4.39,0.0,1,1.0,786,146
Rental ,Bronx,Private room,30,81,190,1.18,1,35,5,No License,4.37,1.0,1,1.0,35,1
Rental ,Brooklyn,Private room,30,2,491,0.11,17,308,0,No License,4.39,1.0,1,2.0,751,15
Townhou,Brooklyn,Private room,30,15,23,3.08,4,334,15,No License,4.93,1.0,1,1.0,14,4
Rental ,Manhattan,Private room,30,15,123,0.6,2,90,13,No License,4.8,1.0,1,1.0,1063,2
Service,Manhattan,Entire home/apt,30,6,6,0.13,256,334,1,No License,4.0,0.0,1,1.0,191,146
Rental ,Brooklyn,Private room,30,317,90,1.91,4,365,21,No License,4.71,1.0,1,1.0,83,3
Rental ,Brooklyn,Entire home/apt,30,16,1803,0.17,2,0,0,No License,4.5,7.0,1,1.0,1586,2
Rental ,Manhattan,Entire home/apt,30,1,949,0.03,164,358,0,No License,4.39,1.0,1,1.0,204,60
Condo i,Manhattan,Entire home/apt,30,60,187,0.7,1,306,2,No License,4.83,2.0,3,2.0,136,1
Home in,Staten Island,Entire home/apt,30,46,79,1.31,1,244,7,No License,4.7,3.0,3,1.0,31,1
Service,Manhattan,Entire home/apt,4,15,348,0.27,6,311,1,Exempt,4.47,2.0,2,1.0,942,6
Rental ,Manhattan,Entire home/apt,30,1,200,0.15,1,365,1,No License,4.39,1.0,4,1.0,942,1
Rental ,Brooklyn,Entire home/apt,30,2,133,0.27,52,365,2,No License,4.39,4.0,4,2.5,301,27
Rental ,Brooklyn,Private room,30,15,310,0.17,2,6,1,No License,4.73,2.0,1,1.0,160,2
Rental ,Brooklyn,Shared room,35,2,1711,0.03,9,364,0,No License,4.39,1.0,1,2.0,751,9
Loft in,Queens,Entire home/apt,30,87,126,1.3,2,153,9,No License,4.9,2.0,3,1.0,67,1
Rental ,Brooklyn,Private room,1,21,26,4.47,2,240,21,OSE,5.0,1.0,1,1.0,270,2
Townhou,Brooklyn,Private room,30,3,43,0.17,267,55,1,No License,4.33,1.0,1,1.0,969,87
Townhou,Brooklyn,Entire home/apt,30,121,75,1.3,2,365,19,No License,4.5,3.0,9,1.0,210,2
Rental ,Bronx,Entire home/apt,30,67,117,5.32,4,365,66,No License,4.85,1.0,3,1.0,27,4
Rental ,Brooklyn,Private room,30,82,21,0.63,4,130,4,No License,4.89,1.0,1,1.5,751,4
Rental ,Queens,Entire home/apt,30,250,59,2.2,1,26,2,No License,4.81,1.0,2,1.0,361,1
Hotel i,Manhattan,Private room,30,14,1297,0.23,10,365,0,Exempt,4.14,4.0,1,1.0,867,9
Hotel i,Manhattan,Private room,1,5,26,1.39,29,248,5,Exempt,4.8,1.0,1,1.0,942,27
Apartho,Manhattan,Entire home/apt,15,40,26,0.92,55,75,12,Exempt,4.75,0.0,1,1.0,158,55
Rental ,Manhattan,Private room,3,79,59,3.42,2,357,34,OSE,4.92,1.0,1,1.0,375,2
Condo i,Manhattan,Entire home/apt,30,49,97,0.73,1,365,1,No License,4.73,1.0,1,1.0,375,1
Home in,Queens,Private room,30,166,66,2.11,2,37,4,No License,4.91,1.0,1,1.0,361,2
Rental ,Queens,Entire home/apt,30,26,27,1.8,7,79,20,No License,4.77,0.0,2,1.0,145,7
Rental ,Manhattan,Entire home/apt,30,28,30,2.28,2,0,27,No License,4.45,1.0,2,1.0,136,1
Rental ,Manhattan,Private room,3,4,6,3.64,1,248,4,OSE,4.75,1.0,1,1.0,204,1
Rental ,Manhattan,Shared room,30,1,32,0.91,8,365,1,No License,4.39,1.0,1,1.0,942,2
Home in,Brooklyn,Private room,30,98,31,3.89,1,361,33,No License,4.88,1.0,2,1.0,664,1
Rental ,Brooklyn,Entire home/apt,30,8,1538,0.15,1,0,0,No License,4.75,1.0,1,1.0,1586,1
Rental ,Manhattan,Entire home/apt,2,32,88,1.05,28,0,2,Exempt,4.24,5.0,5,2.0,867,26
Guest s,Brooklyn,Entire home/apt,30,202,71,2.22,1,89,24,No License,4.92,0.0,1,1.0,210,1
Service,Manhattan,Entire home/apt,3,11,1,5.32,3,364,11,Exempt,4.91,4.0,5,1.5,413,3
Service,Brooklyn,Shared room,30,1,230,0.13,9,342,1,No License,4.39,1.0,2,2.0,1586,7
Rental ,Manhattan,Entire home/apt,30,20,30,3.02,2,90,20,No License,4.8,0.0,1,1.0,942,2
Rental ,Manhattan,Entire home/apt,30,9,28,0.25,37,359,3,No License,4.56,2.0,2,1.0,786,37
Rental ,Bronx,Private room,30,3,137,0.48,1,269,3,No License,5.0,1.0,2,1.0,31,1
Place t,Queens,Entire home/apt,30,2,390,0.15,1,365,0,No License,4.39,1.0,1,1.0,253,1
Rental ,Brooklyn,Entire home/apt,30,8,124,0.85,1,310,8,No License,4.88,1.0,2,1.0,301,1
Home in,Brooklyn,Private room,30,47,91,0.89,1,145,2,No License,4.66,1.0,2,1.0,401,1
Rental ,Manhattan,Entire home/apt,30,30,523,0.22,1,364,0,No License,4.8,1.0,1,1.0,191,1
Condo i,Manhattan,Private room,30,2,143,0.35,8,365,2,No License,4.39,3.0,3,1.0,1063,6
Rental ,Manhattan,Private room,30,116,123,1.99,1,177,21,No License,4.88,1.0,1,1.0,1063,1
Rental ,Manhattan,Private room,30,7,104,0.74,1,179,7,No License,5.0,1.0,1,1.0,328,1
Rental ,Queens,Entire home/apt,30,68,131,1.0,4,360,5,No License,4.84,1.0,1,1.0,58,4
Rental ,Manhattan,Entire home/apt,30,85,53,0.95,1,65,19,No License,4.93,1.0,2,1.0,413,1
Rental ,Manhattan,Private room,30,2,181,0.16,1,89,1,No License,4.39,1.0,1,1.0,1063,1
Rental ,Brooklyn,Entire home/apt,30,6,219,0.2,6,355,2,No License,4.67,4.0,4,1.0,57,6
Rental ,Manhattan,Entire home/apt,30,5,2420,0.06,1,0,0,No License,4.6,1.0,1,1.0,786,1
Rental ,Manhattan,Entire home/apt,1,155,16,3.87,53,0,101,Exempt,4.63,0.0,3,1.0,942,35
Rental ,Manhattan,Entire home/apt,30,9,1531,0.14,2,178,0,No License,4.89,0.0,1,0.0,413,2
Home in,Bronx,Private room,30,12,123,1.48,1,365,12,No License,4.83,1.0,1,1.0,6,1
Townhou,Queens,Private room,5,29,499,0.5,3,267,0,OSE,4.9,1.0,1,1.0,111,3
Rental ,Queens,Entire home/apt,30,1,191,0.16,3,365,1,No License,4.39,3.0,3,2.0,138,2
Townhou,Manhattan,Entire home/apt,30,1,2691,0.01,1,180,0,No License,4.39,3.0,3,3.5,84,1
Rental ,Brooklyn,Entire home/apt,30,95,42,1.17,2,90,16,No License,4.91,2.0,2,1.0,1586,2
Home in,Queens,Private room,3,3,39,0.58,1,363,3,OSE,4.67,2.0,2,1.0,14,1
Rental ,Manhattan,Entire home/apt,2,1,15,1.0,1,312,1,Exempt,4.39,1.0,3,1.0,629,1
Rental ,Manhattan,Entire home/apt,30,8,1194,0.16,1,0,0,No License,3.88,3.0,4,2.0,375,1
Home in,Brooklyn,Private room,31,7,121,0.13,4,231,2,No License,4.71,1.0,1,1.0,664,4
Condo i,Brooklyn,Entire home/apt,30,29,97,0.91,1,337,4,No License,4.9,2.0,1,1.0,178,1
Vacatio,Brooklyn,Entire home/apt,30,44,123,2.4,1,316,27,No License,4.93,2.0,3,1.0,210,1
Rental ,Manhattan,Entire home/apt,30,60,195,0.5,1,364,1,No License,4.47,1.0,1,1.0,1063,1
